Cluster,CourseID,Enrollments,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,UserID
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01942
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01942
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01942
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01942
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01942
3,CR00017,94,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01943
3,CR00055,110,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01943
3,CR00016,99,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,U01943
3,CR00050,102,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,U01943
3,CR00009,82,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,U01943
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01944
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01944
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01944
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01944
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01944
2,CR00035,5,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01945
2,CR00017,2,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01945
2,CR00001,48,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01945
2,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01945
2,CR00026,12,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U01945
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01946
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01946
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01946
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01946
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01946
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01947
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01947
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01947
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01947
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01947
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01948
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01948
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01948
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01948
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01948
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01949
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01949
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01949
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01949
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01949
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01950
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01950
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01950
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01950
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01950
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01951
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01951
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01951
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01951
0,CR00026,46,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U01951
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01952
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01952
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01952
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01952
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01952
3,CR00035,103,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01953
3,CR00038,104,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01953
3,CR00055,110,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01953
3,CR00036,113,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,U01953
3,CR00059,88,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,U01953
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01954
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01954
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01954
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01954
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01954
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01955
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01955
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01955
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01955
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01955
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01956
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01956
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01956
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01956
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01956
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01957
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01957
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01957
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01957
1,CR00026,14,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U01957
3,CR00035,103,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01958
3,CR00001,109,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01958
3,CR00026,100,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U01958
3,CR00016,99,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,U01958
3,CR00036,113,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,U01958
3,CR00035,103,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01959
3,CR00038,104,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01959
3,CR00055,110,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01959
3,CR00001,109,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01959
3,CR00026,100,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U01959
2,CR00035,5,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01960
2,CR00038,37,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01960
2,CR00017,2,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01960
2,CR00001,48,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01960
2,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01960
3,CR00035,103,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01961
3,CR00038,104,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01961
3,CR00017,94,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01961
3,CR00001,109,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01961
3,CR00016,99,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,U01961
3,CR00035,103,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01962
3,CR00017,94,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01962
3,CR00055,110,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01962
3,CR00026,100,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U01962
3,CR00016,99,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,U01962
2,CR00035,5,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01963
2,CR00038,37,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01963
2,CR00017,2,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01963
2,CR00001,48,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01963
2,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01963
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01964
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01964
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01964
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01964
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01964
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01965
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01965
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01965
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01965
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01965
2,CR00035,5,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01966
2,CR00038,37,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01966
2,CR00017,2,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01966
2,CR00001,48,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01966
2,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01966
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01967
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01967
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01967
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01967
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01967
2,CR00035,5,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01968
2,CR00038,37,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01968
2,CR00017,2,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01968
2,CR00001,48,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01968
2,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01968
2,CR00035,5,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01969
2,CR00038,37,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01969
2,CR00017,2,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01969
2,CR00001,48,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01969
2,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01969
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01970
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01970
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01970
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01970
1,CR00026,14,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U01970
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01971
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01971
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01971
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01971
1,CR00026,14,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U01971
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01972
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01972
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01972
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01972
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01972
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01973
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01973
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01973
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01973
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01973
2,CR00035,5,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01974
2,CR00038,37,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01974
2,CR00017,2,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01974
2,CR00001,48,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01974
2,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01974
2,CR00035,5,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01975
2,CR00038,37,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01975
2,CR00017,2,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01975
2,CR00001,48,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01975
2,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01975
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01976
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01976
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01976
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01976
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01976
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01977
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01977
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01977
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01977
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01977
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01978
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01978
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01978
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01978
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01978
3,CR00035,103,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01979
3,CR00038,104,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01979
3,CR00017,94,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01979
3,CR00055,110,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01979
3,CR00001,109,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01979
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01980
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01980
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01980
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01980
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01980
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01981
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01981
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01981
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01981
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01981
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01982
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01982
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01982
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01982
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01982
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01983
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01983
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01983
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01983
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01983
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01984
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01984
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01984
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01984
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01984
0,CR00035,55,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01985
0,CR00038,11,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01985
0,CR00017,4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01985
0,CR00001,5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01985
0,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01985
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01986
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01986
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01986
1,CR00055,64,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01986
1,CR00001,2,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01986
3,CR00035,103,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01987
3,CR00038,104,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01987
3,CR00017,94,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01987
3,CR00055,110,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01987
3,CR00001,109,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01987
2,CR00035,5,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01988
2,CR00038,37,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01988
2,CR00017,2,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01988
2,CR00001,48,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,U01988
2,CR00055,2,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01988
3,CR00035,103,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01989
3,CR00038,104,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01989
3,CR00017,94,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01989
3,CR00055,110,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,U01989
3,CR00026,100,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,U01989
1,CR00035,16,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,U01990
1,CR00038,6,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,U01990
1,CR00017,58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,U01990
